"","x"
"1519","jobs"
"1520","johns"
"1521","kick"
"1522","leider"
"1523","MSG"
"1524","NOTadvertised"
"1525","NOTappealing"
"1526","NOTchecks"
"1527","NOTclosing"
"1528","NOTcode"
"1529","NOTflat"
"1530","NOTGroupon"
"1531","NOThanded"
"1532","NOThigher"
"1533","NOTimpressive"
"1534","NOTloyal"
"1535","NOTparties"
"1536","NOTposted"
"1537","NOTranch"
"1538","NOTrudely"
"1539","NOTson"
"1540","NOTtrained"
"1541","NOTwearing"
"1542","NOTwhether"
"1543","numbers"
"1544","questionable"
"1545","remade"
"1546","roach"
"1547","scam"
"1548","smelly"
"1549","summary"
"1550","supervisor"
"1551","unappealing"
"1552","unsanitary"
"1553","whenever"
"1554","woke"
"1555","45pm"
"1556","accepted"
"1557","ARE"
"1558","c'mon"
"1559","cannot"
"1560","confirmation"
"1561","dissapointed"
"1562","emailed"
"1563","false"
"1564","FOR"
"1565","forgetting"
"1566","horrific"
"1567","idiots"
"1568","lackluster"
"1569","mcdonalds"
"1570","ME"
"1571","measly"
"1572","misleading"
"1573","NOTdried"
"1574","NOTemail"
"1575","NOTembarrassed"
"1576","NOTenter"
"1577","NOTgrease"
"1578","NOThype"
"1579","NOTmanagers"
"1580","NOTparticular"
"1581","NOTremotely"
"1582","NOTsafe"
"1583","NOTspectacular"
"1584","NOTTaco"
"1585","NOTTHE"
"1586","NOTthird"
"1587","NOTwipe"
"1588","observed"
"1589","officially"
"1590","refunded"
"1591","remaining"
"1592","rich"
"1593","secondly"
"1594","slop"
"1595","sooooo"
"1596","strikes"
"1597","weekday"
"1598","2.5"
"1599","absurd"
"1600","accused"
"1601","bitch"
"1602","communication"
"1603","conclusion"
"1604","cutlery"
"1605","dingy"
"1606","disgust"
"1607","drain"
"1608","hairs"
"1609","hundreds"
"1610","hurt"
"1611","incorrectly"
"1612","manager's"
"1613","moist"
"1614","NOTact"
"1615","NOTbites"
"1616","NOTcommunication"
"1617","NOTcomped"
"1618","NOTcondiments"
"1619","NOTdebit"
"1620","NOTearned"
"1621","NOTexaggerating"
"1622","NOTexcited"
"1623","NOThappening"
"1624","NOTjoke"
"1625","NOTodd"
"1626","NOTpost"
"1627","NOTrave"
"1628","NOTtemperature"
"1629","NOTvariety"
"1630","ON"
"1631","OVER"
"1632","percent"
"1633","quit"
"1634","rancid"
"1635","ruining"
"1636","sever"
"1637","sigh"
"1638","sink"
"1639","smallest"
"1640","supermarket"
"1641","texting"
"1642","thoroughly"
"1643","tipping"
"1644","virtually"
"1645","wiped"
"1646","apparent"
"1647","avoided"
"1648","blown"
"1649","bummed"
"1650","cat"
"1651","cigarette"
"1652","confusion"
"1653","demanded"
"1654","disgrace"
"1655","enjoyable"
"1656","FINALLY"
"1657","FOREVER"
"1658","forks"
"1659","freshly"
"1660","handling"
"1661","hygiene"
"1662","interaction"
"1663","joking"
"1664","kicker"
"1665","leads"
"1666","mgr"
"1667","NOTangry"
"1668","NOTbroken"
"1669","NOTchild"
"1670","NOTclass"
"1671","NOTcontrol"
"1672","NOTexist"
"1673","NOTill"
"1674","NOTinformation"
"1675","NOTmatch"
"1676","NOTMcDonalds"
"1677","NOTmeant"
"1678","NOTperhaps"
"1679","NOTremoved"
"1680","NOTrestroom"
"1681","NOTserious"
"1682","NOTsite"
"1683","NOTyelling"
"1684","passable"
"1685","pastries"
"1686","payed"
"1687","posting"
"1688","preferred"
"1689","racist"
"1690","shady"
"1691","signed"
"1692","smh"
"1693","snack"
"1694","someplace"
"1695","sonic"
"1696","TVs"
"1697","understandable"
"1698","VERY"
"1699","voucher"
"1700","warmed"
"1701","weather"
"1702","witnessed"
"1703","abysmal"
"1704","alas"
"1705","amazed"
"1706","BEWARE"
"1707","blamed"
"1708","bouncers"
"1709","costco"
"1710","counted"
"1711","decides"
"1712","desperate"
"1713","DONT"
"1714","edit"
"1715","failure"
"1716","flavourless"
"1717","foul"
"1718","frustration"
"1719","hired"
"1720","importantly"
"1721","insulted"
"1722","losing"
"1723","lost"
"1724","mouths"
"1725","nie"
"1726","NOTannoyed"
"1727","NOTanybody"
"1728","NOTbills"
"1729","NOTcalls"
"1730","NOTcompensation"
"1731","NOTcontinued"
"1732","NOTdance"
"1733","NOTfavor"
"1734","NOTinconvenience"
"1735","NOTlikely"
"1736","NOTManager"
"1737","NOTNo"
"1738","NOTpm"
"1739","NOTpresent"
"1740","NOTremove"
"1741","NOTreply"
"1742","NOTrespond"
"1743","NOTsecurity"
"1744","NOTsigns"
"1745","NOTundercooked"
"1746","NOTwaters"
"1747","NOTYOU"
"1748","OF"
"1749","ordinary"
"1750","outdated"
"1751","overheard"
"1752","pregnant"
"1753","push"
"1754","range"
"1755","redeem"
"1756","rushing"
"1757","snotty"
"1758","SUCKS"
"1759","suddenly"
"1760","THEN"
"1761","TIME"
"1762","togo"
"1763","towel"
"1764","attempting"
"1765","audacity"
"1766","causing"
"1767","chunk"
"1768","cramped"
"1769","defensive"
"1770","demand"
"1771","disinterested"
"1772","dominos"
"1773","dreadful"
"1774","drowned"
"1775","furthermore"
"1776","holy"
"1777","model"
"1778","MY"
"1779","NOTA"
"1780","NOTanswered"
"1781","NOTassume"
"1782","NOTbooth"
"1783","NOTcolor"
"1784","NOTconfused"
"1785","NOTcorporate"
"1786","NOTdescribed"
"1787","NOTdiners"
"1788","NOTdont"
"1789","NOTevent"
"1790","NOTfeet"
"1791","NOTfire"
"1792","NOTFOOD"
"1793","NOThung"
"1794","NOTinterest"
"1795","NOTmad"
"1796","NOTmicrowave"
"1797","NOTpolitely"
"1798","NOTprovided"
"1799","NOTrecommending"
"1800","NOTreplace"
"1801","NOTrolled"
"1802","NOTstated"
"1803","NOTtipped"
"1804","NOTwet"
"1805","offerings"
"1806","plague"
"1807","pleased"
"1808","quoted"
"1809","reads"
"1810","roaches"
"1811","scary"
"1812","shoved"
"1813","sir"
"1814","smiling"
"1815","underwhelmed"
"1816","uninspired"
"1817","unseasoned"
"1818","15pm"
"1819","allowing"
"1820","answers"
"1821","beg"
"1822","bothering"
"1823","CLOSED"
"1824","compelled"
"1825","cons"
"1826","creepy"
"1827","curly"
"1828","efficient"
"1829","favorites"
"1830","guessed"
"1831","headache"
"1832","i've"
"1833","impatient"
"1834","indicated"
"1835","inexperienced"
"1836","modern"
"1837","NOTbuying"
"1838","NOTCOME"
"1839","NOTcompensate"
"1840","NOTdescription"
"1841","NOTdesire"
"1842","NOTdidnt"
"1843","NOTgroupon"
"1844","NOTguest"
"1845","NOThandling"
"1846","NOTimprove"
"1847","NOTinteresting"
"1848","NOTknowledge"
"1849","NOTlacking"
"1850","NOTlower"
"1851","NOTmanaged"
"1852","NOTmember"
"1853","NOToffice"
"1854","NOTonto"
"1855","NOTpointed"
"1856","NOTreceiving"
"1857","NOTripped"
"1858","NOTstaying"
"1859","NOTtone"
"1860","NOTuncomfortable"
"1861","NOTwatery"
"1862","NOTWAY"
"1863","packets"
"1864","partially"
"1865","pesto"
"1866","plaza"
"1867","preface"
"1868","pride"
"1869","proceed"
"1870","purposely"
"1871","pushing"
"1872","rant"
"1873","receipts"
"1874","reluctantly"
"1875","requires"
"1876","severe"
"1877","significantly"
"1878","slapped"
"1879","sorely"
"1880","stomachs"
"1881","styrofoam"
"1882","teenagers"
"1883","ummm"
"1884","unnecessary"
"1885","visible"
"1886","waved"
"1887","yikes"
"1888","YUCK"
"1889","20min"
"1890","acting"
"1891","aggressive"
"1892","anyhow"
"1893","argument"
"1894","arms"
"1895","baffled"
"1896","bull"
"1897","discuss"
"1898","do"
"1899","drivers"
"1900","embarrassment"
"1901","extensive"
"1902","fails"
"1903","favourite"
"1904","fazit"
"1905","furious"
"1906","inexcusable"
"1907","introduced"
"1908","inviting"
"1909","NOTbecame"
"1910","NOTbehavior"
"1911","NOTBell"
"1912","NOTcomfortable"
"1913","NOTcontainer"
"1914","NOTcoupons"
"1915","NOTcourtesy"
"1916","NOTfake"
"1917","NOTgift"
"1918","NOTMONEY"
"1919","NOTpersonality"
"1920","NOTproceeded"
"1921","NOTprofessional"
"1922","NOTRECOMMEND"
"1923","NOTreserved"
"1924","NOTsaved"
"1925","NOTscrewed"
"1926","NOTsomewhat"
"1927","NOTspeaking"
"1928","NOTstate"
"1929","NOTsticks"
"1930","NOTtax"
"1931","NOTvoice"
"1932","NOTWORST"
"1933","ordeal"
"1934","overpowering"
"1935","packaged"
"1936","passes"
"1937","pint"
"1938","pointing"
"1939","presence"
"1940","proof"
"1941","pros"
"1942","referred"
"1943","runner"
"1944","soap"
"1945","solution"
"1946","speaker"
"1947","sudden"
"1948","suggestions"
"1949","surly"
"1950","THEY"
"1951","touching"
"1952","transaction"
"1953","ugly"
"1954","unimpressive"
"1955","UPDATE"
"1956","upsetting"
"1957","weekly"
"1958","wipe"
"1959","wouldnt"
"1960","yrs"
"1961","yum"
"1962","BEST"
"1963","brushed"
"1964","bullshit"
"1965","clock"
"1966","dated"
"1967","daughter's"
"1968","def"
"1969","depressing"
"1970","disrespect"
"1971","doused"
"1972","economy"
"1973","elderly"
"1974","execution"
"1975","flavours"
"1976","fool"
"1977","gag"
"1978","gray"
"1979","improvement"
"1980","NOTbags"
"1981","NOTburned"
"1982","NOTChipotle"
"1983","NOTconcept"
"1984","NOTcosts"
"1985","NOTexcuses"
"1986","NOTfight"
"1987","NOThonest"
"1988","NOThoping"
"1989","NOTID"
"1990","NOTimproved"
"1991","NOTjustify"
"1992","NOTmovie"
"1993","NOTpolicy"
"1994","NOTpurchase"
"1995","NOTrudeness"
"1996","NOTruined"
"1997","NOTwow"
"1998","offensive"
"1999","organic"
"2000","physically"
"2001","pushy"
"2002","regretted"
"2003","ringing"
"2004","schlecht"
"2005","sees"
"2006","SLOW"
"2007","snapped"
"2008","stingy"
"2009","unsatisfied"
"2010","wiping"
"2011","1.50"
"2012","30min"
"2013","ALL"
"2014","an"
"2015","art"
"2016","AT"
"2017","convenience"
"2018","copy"
"2019","counting"
"2020","DID"
"2021","discussing"
"2022","EVERYTHING"
"2023","fist"
"2024","gum"
"2025","HOUR"
"2026","imitation"
"2027","irritating"
"2028","it'd"
"2029","mais"
"2030","marginal"
"2031","messing"
"2032","minor"
"2033","mistaken"
"2034","moldy"
"2035","NOT00"
"2036","NOTapologizing"
"2037","NOTbartenders"
"2038","NOTblah"
"2039","NOTbus"
"2040","NOTcheaper"
"2041","NOTDenny's"
"2042","NOTdesk"
"2043","NOTdime"
"2044","NOTdoors"
"2045","NOTexpress"
"2046","NOTfixed"
"2047","NOTlanguage"
"2048","NOTlistened"
"2049","NOTmeet"
"2050","NOTmistakes"
"2051","NOTplanning"
"2052","NOTpleased"
"2053","NOTpresence"
"2054","NOTprinted"
"2055","NOTscrew"
"2056","NOTterribly"
"2057","NOTtray"
"2058","NOTunhappy"
"2059","pleasure"
"2060","promising"
"2061","repeating"
"2062","reported"
"2063","sentence"
"2064","shaking"
"2065","shocking"
"2066","slam"
"2067","slip"
"2068","sparse"
"2069","stares"
"2070","tank"
"2071","thanked"
"2072","treating"
"2073","TWICE"
"2074","ultimately"
"2075","umm"
"2076","utter"
"2077","walmart"
"2078","washing"
"2079","wei"
"2080","wines"
"2081","30th"
"2082","au"
"2083","automatic"
"2084","bait"
"2085","camera"
"2086","canceled"
"2087","carpet"
"2088","communicate"
"2089","continually"
"2090","crunch"
"2091","dennys"
"2092","disbelief"
"2093","discussion"
"2094","displeasure"
"2095","disturbing"
"2096","equivalent"
"2097","evidently"
"2098","FIRST"
"2099","flew"
"2100","girlfriend's"
"2101","GM"
"2102","GO"
"2103","grumpy"
"2104","guards"
"2105","harsh"
"2106","idk"
"2107","mandatory"
"2108","MINUTES"
"2109","NOTaccount"
"2110","NOTcanned"
"2111","NOTcars"
"2112","NOTcleared"
"2113","NOTco"
"2114","NOTduty"
"2115","NOTgratuity"
"2116","NOTignore"
"2117","NOTinform"
"2118","NOTintroduce"
"2119","NOTlights"
"2120","NOTmessage"
"2121","NOTmicrowaved"
"2122","NOTNot"
"2123","NOTpatron"
"2124","NOTperfect"
"2125","NOTpoured"
"2126","NOTrealize"
"2127","NOTreasons"
"2128","NOTrip"
"2129","NOTshitty"
"2130","NOTspit"
"2131","NOTstrange"
"2132","NOTsucked"
"2133","NOTtab"
"2134","NOTtortilla"
"2135","NOTtouched"
"2136","NOTunpleasant"
"2137","NOTwashed"
"2138","NOTwonderful"
"2139","NOTyell"
"2140","NOTyelled"
"2141","occurred"
"2142","operate"
"2143","outstanding"
"2144","phenomenal"
"2145","pitiful"
"2146","popeyes"
"2147","reasonably"
"2148","recommending"
"2149","reduced"
"2150","refuses"
"2151","robbed"
"2152","SAME"
"2153","smelt"
"2154","squished"
"2155","stringy"
"2156","stunned"
"2157","thirsty"
"2158","threatened"
"2159","unhelpful"
"2160","upside"
"2161","verify"
"2162","WHY"
"2163","awkwardly"
"2164","barrier"
"2165","blatantly"
"2166","bout"
"2167","boxed"
"2168","BS"
"2169","busboy"
"2170","chill"
"2171","damage"
"2172","dealt"
"2173","decline"
"2174","decorated"
"2175","dishonest"
"2176","fees"
"2177","flirting"
"2178","forgiving"
"2179","gelato"
"2180","goodbye"
"2181","haired"
"2182","HELL"
"2183","HERE"
"2184","hispanic"
"2185","horrified"
"2186","increased"
"2187","indication"
"2188","indifferent"
"2189","jalape√"
"2190","kam"
"2191","listened"
"2192","MAKE"
"2193","math"
"2194","meantime"
"2195","MISTAKE"
"2196","MONEY"
"2197","NOTacknowledging"
"2198","NOTagreed"
"2199","NOTapproached"
"2200","NOTAT"
"2201","NOTBE"
"2202","NOTbelong"
"2203","NOTboard"
"2204","NOTbody"
"2205","NOTcancel"
"2206","NOTchew"
"2207","NOTcleanliness"
"2208","NOTclients"
"2209","NOTcomments"
"2210","NOTdisrespect"
"2211","NOTfired"
"2212","NOTflavored"
"2213","NOTfollowed"
"2214","NOTGarden"
"2215","NOTgarnish"
"2216","NOTgrocery"
"2217","NOThandled"
"2218","NOTingredient"
"2219","NOTKing"
"2220","NOTletting"
"2221","NOTmanners"
"2222","NOTpatronize"
"2223","NOTpatty"
"2224","NOTpotential"
"2225","NOTpresentation"
"2226","NOTprocess"
"2227","NOTprofessionalism"
"2228","NOTreach"
"2229","NOTresponsibility"
"2230","NOTring"
"2231","NOTslightly"
"2232","NOTsuppose"
"2233","NOTt"
"2234","NOTtherefore"
"2235","NOTtowels"
"2236","NOTwarning"
"2237","NOTwatched"
"2238","odor"
"2239","OUT"
"2240","persons"
"2241","pressure"
"2242","resembled"
"2243","resolve"
"2244","returns"
"2245","safety"
"2246","screamed"
"2247","slide"
"2248","stinks"
"2249","substandard"
"2250","swallow"
"2251","tao"
"2252","tears"
"2253","treats"
"2254","unapologetic"
"2255","une"
"2256","untouched"
"2257","useless"
"2258","viel"
"2259","visibly"
"2260","weekends"
"2261","worn"
"2262","15.00"
"2263","30mins"
"2264","advertisement"
"2265","artichoke"
"2266","auto"
"2267","avec"
"2268","bagged"
"2269","believed"
"2270","blend"
"2271","blond"
"2272","buyer"
"2273","cheated"
"2274","chickens"
"2275","clarify"
"2276","clue"
"2277","cockroaches"
"2278","collect"
"2279","comparable"
"2280","COMPLETELY"
"2281","confronted"
"2282","contacting"
"2283","depending"
"2284","dime"
"2285","dispute"
"2286","doctor"
"2287","drowning"
"2288","EAT"
"2289","except"
"2290","EXPERIENCE"
"2291","EXTREMELY"
"2292","FAIL"
"2293","feta"
"2294","foie"
"2295","FOUR"
"2296","gristle"
"2297","hide"
"2298","HOWEVER"
"2299","incompetence"
"2300","ing"
"2301","KIDDING"
"2302","laid"
"2303","lap"
"2304","laying"
"2305","legit"
"2306","livid"
"2307","mass"
"2308","nearest"
"2309","nightmares"
"2310","nonexistent"
"2311","NOT2nd"
"2312","NOTallergies"
"2313","NOTappeared"
"2314","NOTbegan"
"2315","NOTcaring"
"2316","NOTchatting"
"2317","NOTchunks"
"2318","NOTCOMING"
"2319","NOTconsidered"
"2320","NOTdump"
"2321","NOTencountered"
"2322","NOTentirely"
"2323","NOTforced"
"2324","NOTfunny"
"2325","NOTgas"
"2326","NOTginger"
"2327","NOTgirlfriend"
"2328","NOTGrill"
"2329","NOTheated"
"2330","NOTheck"
"2331","NOThospitality"
"2332","NOTincorrect"
"2333","NOTkill"
"2334","NOTlime"
"2335","NOTluster"
"2336","NOTmelt"
"2337","NOTminimum"
"2338","NOTNOTHING"
"2339","NOTopening"
"2340","NOTpayment"
"2341","NOTpreparing"
"2342","NOTratings"
"2343","NOTrectify"
"2344","NOTregarding"
"2345","NOTremake"
"2346","NOTreplacement"
"2347","NOTservices"
"2348","NOTsoul"
"2349","NOTstock"
"2350","NOTsuperior"
"2351","NOTtells"
"2352","NOTtil"
"2353","NOTTIME"
"2354","NOTtipping"
"2355","NOTtomorrow"
"2356","NOTtreatment"
"2357","NOTwarn"
"2358","NOTWORTH"
"2359","or"
"2360","perfection"
"2361","picky"
"2362","poke"
"2363","position"
"2364","positives"
"2365","practices"
"2366","pricy"
"2367","puking"
"2368","RAW"
"2369","recommendations"
"2370","RIGHT"
"2371","soaking"
"2372","sprite"
"2373","suffer"
"2374","tad"
"2375","teenage"
"2376","THAT"
"2377","THERE"
"2378","unaware"
"2379","unknown"
"2380","unwilling"
"2381","waiter's"
"2382","witness"
"2383","zipps"
"2384","10.00"
"2385","20.00"
"2386","3.5"
"2387","4.99"
"2388","abruptly"
"2389","ABSOLUTELY"
"2390","adds"
"2391","admitted"
"2392","affordable"
"2393","alerted"
"2394","AMAZING"
"2395","applied"
"2396","appointment"
"2397","artificial"
"2398","billed"
"2399","blank"
"2400","bleh"
"2401","blocked"
"2402","bomb"
"2403","bonus"
"2404","bored"
"2405","careless"
"2406","choked"
"2407","claiming"
"2408","conditions"
"2409","customer's"
"2410","descent"
"2411","destroyed"
"2412","DISAPPOINTED"
"2413","drops"
"2414","emergency"
"2415","entitled"
"2416","exceptional"
"2417","excess"
"2418","expectation"
"2419","fallen"
"2420","falls"
"2421","favour"
"2422","forty"
"2423","grainy"
"2424","GREAT"
"2425","HAIR"
"2426","hates"
"2427","healthier"
"2428","hooters"
"2429","kilt"
"2430","knowledgeable"
"2431","lately"
"2432","nail"
"2433","neglected"
"2434","nickel"
"2435","NOT1st"
"2436","NOTacted"
"2437","NOTadvertise"
"2438","NOTage"
"2439","NOTallergy"
"2440","NOTappropriate"
"2441","NOTawkward"
"2442","NOTbiggie"
"2443","NOTcabbage"
"2444","NOTcell"
"2445","NOTcoke"
"2446","NOTconsistency"
"2447","NOTconsistent"
"2448","NOTcraving"
"2449","NOTdaughter"
"2450","NOTdelay"
"2451","NOTdirectly"
"2452","NOTdisappoint"
"2453","NOTdownright"
"2454","NOTelse's"
"2455","NOTF"
"2456","NOTfactor"
"2457","NOTfigured"
"2458","NOTfilthy"
"2459","NOTFOR"
"2460","NOTfridge"
"2461","NOThalfway"
"2462","NOTheavy"
"2463","NOThide"
"2464","NOTHING"
"2465","NOThuman"
"2466","NOTHut"
"2467","NOTliquid"
"2468","NOTlistening"
"2469","NOTlukewarm"
"2470","NOTmother"
"2471","NOTnecessarily"
"2472","NOTolder"
"2473","NOTolive"
"2474","NOTordinary"
"2475","NOTpissed"
"2476","NOTpour"
"2477","NOTpricing"
